Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
187,OK,6.5,40,53.5,40,6.5,0.099557053,0.0166336724,0.0329055079,0.913788386,0.867537439,0.069577942
188,OK,6.5,42,51.5,42,6.5,0.102603586,0.0170586053,0.0329074717,0.913510263,0.864488942,0.0694311313
189,OK,6.5,44,49.5,44,6.5,0.105855344,0.0175083157,0.0329084419,0.913217494,0.861236214,0.0692741901
190,OK,6.5,46,47.5,46,6.5,0.109334786,0.0179852511,0.0329082022,0.912908775,0.857757012,0.0691059736
191,OK,6.5,48,45.5,48,6.5,0.113067875,0.018492217,0.0329064876,0.912582632,0.854025637,0.0689251506
192,OK,6.5,50,43.5,50,6.5,0.117084811,0.0190324493,0.0329029722,0.912237387,0.850012217,0.0687301636
193,OK,7,20,73,20,7,0.0830215022,0.0142617865,0.0328767476,0.915366888,0.88410175,0.0703713252
194,OK,7,22,71,22,7,0.084927623,0.014541169,0.0328816419,0.915178687,0.882190735,0.0702801437
195,OK,7,24,69,24,7,0.0869277225,0.0148325874,0.0328863311,0.914983019,0.880185946,0.070184394
196,OK,7,26,67,26,7,0.0890291849,0.0151368926,0.0328907675,0.914779398,0.878080048,0.0700837093
197,OK,7,28,65,28,7,0.0912402097,0.0154550223,0.0328948953,0.914567296,0.875864895,0.0699776814
198,OK,7,30,63,30,7,0.0935699293,0.0157880134,0.0328986483,0.914346132,0.873531422,0.0698658544
199,OK,7,32,61,32,7,0.0960285482,0.0161370156,0.0329019488,0.914115267,0.871069503,0.069747717
200,OK,7,34,59,34,7,0.0986275079,0.0165033081,0.0329047045,0.913873998,0.868467788,0.0696226941
201,OK,7,36,57,36,7,0.101379684,0.0168883196,0.0329068058,0.913621544,0.86571351,0.0694901362
202,OK,7,38,55,38,7,0.104299623,0.0172936513,0.0329081223,0.913357042,0.862792255,0.0693493063
203,OK,7,40,53,40,7,0.107403827,0.0177211057,0.0329084978,0.91307953,0.859687675,0.0691993647
204,OK,7,42,51,42,7,0.110711099,0.0181727208,0.032907745,0.912787929,0.856381156,0.06903935
205,OK,7,44,49,44,7,0.114242972,0.0186508116,0.0329056377,0.912481033,0.85285139,0.0688681553
206,OK,7,46,47,46,7,0.118024224,0.0191580221,0.032901902,0.912157479,0.849073874,0.0686844991
207,OK,7,48,45,48,7,0.122083533,0.0196973884,0.032896204,0.911815723,0.845020263,0.0684868888
208,OK,7,50,43,50,7,0.126454288,0.0202724192,0.0328881341,0.911454007,0.840657578,0.0682735738
209,OK,7.5,20,72.5,20,7.5,0.0889965222,0.0151321774,0.032890702,0.914782548,0.878112776,0.0700852749
210,OK,7.5,22,70.5,22,7.5,0.0910474973,0.0154273764,0.0328945573,0.914585697,0.876057945,0.0699869267
